date,sku_id,store_id,sales_qty,stock_level,promotion_flag,temperature,day_of_week,stockout_next_3d,stock_risk_score
2024-01-04,SKU_012,STORE_1,34.0,158,0,5.6,3,0,0.003
2024-01-04,SKU_012,STORE_2,34.0,127,0,5.6,3,0,-0.004
2024-01-04,SKU_012,STORE_3,17.0,32,0,25.9,3,0,-0.005
2024-01-04,SKU_012,STORE_4,50.0,47,1,-2.0,3,0,-0.03
2024-01-04,SKU_012,STORE_5,37.0,151,0,20.3,3,0,0.0
2024-01-04,SKU_013,STORE_1,33.0,0,0,20.6,3,1,0.987
2024-01-04,SKU_013,STORE_2,36.0,31,0,37.5,3,0,-0.007
2024-01-04,SKU_013,STORE_3,35.0,49,0,5.7,3,0,0.001
2024-01-04,SKU_013,STORE_4,44.0,51,1,17.4,3,0,0.008
2024-01-04,SKU_013,STORE_5,23.0,47,0,11.1,3,0,0.0
2024-01-04,SKU_014,STORE_1,36.0,75,0,6.2,3,0,0.004
2024-01-04,SKU_014,STORE_2,37.0,54,1,12.4,3,0,-0.001
2024-01-04,SKU_014,STORE_3,15.0,65,0,-9.0,3,0,-0.002
2024-01-04,SKU_014,STORE_4,22.0,53,0,12.8,3,0,0.005
2024-01-04,SKU_014,STORE_5,26.0,129,0,-5.7,3,0,0.001
2024-01-04,SKU_015,STORE_1,50.0,76,1,11.9,3,0,0.006
2024-01-04,SKU_015,STORE_2,31.0,29,1,7.5,3,0,-0.011
2024-01-04,SKU_015,STORE_3,28.0,130,0,25.4,3,0,0.007
2024-01-04,SKU_015,STORE_4,33.0,62,1,15.9,3,0,0.01
2024-01-04,SKU_015,STORE_5,37.0,85,0,3.2,3,0,-0.006
2024-01-04,SKU_016,STORE_1,34.0,67,0,23.4,3,0,-0.003
2024-01-04,SKU_016,STORE_2,35.0,68,0,25.8,3,0,-0.012
2024-01-04,SKU_016,STORE_3,31.0,155,0,20.9,3,0,0.009
2024-01-04,SKU_016,STORE_4,34.0,36,0,28.3,3,0,-0.013
2024-01-04,SKU_016,STORE_5,30.0,144,0,28.3,3,0,-0.002
2024-01-04,SKU_017,STORE_1,28.0,46,0,27.8,3,0,-0.0
2024-01-04,SKU_017,STORE_2,12.0,134,0,,3,0,-0.01
2024-01-04,SKU_017,STORE_3,32.0,151,0,23.6,3,0,-0.002
2024-01-04,SKU_017,STORE_4,30.0,19,0,27.9,3,0,0.003
2024-01-04,SKU_017,STORE_5,,43,0,20.3,3,0,-0.008
2024-01-04,SKU_018,STORE_1,34.0,141,1,19.9,3,0,0.001
2024-01-04,SKU_018,STORE_2,27.0,105,0,5.4,3,0,0.013
2024-01-04,SKU_018,STORE_3,30.0,54,0,10.7,3,0,-0.0
2024-01-04,SKU_018,STORE_4,34.0,36,1,3.9,3,0,0.007
2024-01-04,SKU_018,STORE_5,,92,1,16.0,3,0,0.009
2024-01-04,SKU_019,STORE_1,52.0,80,1,14.1,3,0,-0.002
2024-01-04,SKU_019,STORE_2,,91,1,17.3,3,0,0.017
2024-01-04,SKU_019,STORE_3,25.0,173,0,41.3,3,0,-0.006
2024-01-04,SKU_019,STORE_4,40.0,64,0,-3.1,3,0,0.018
2024-01-04,SKU_019,STORE_5,28.0,132,0,-4.8,3,0,0.008
2024-01-04,SKU_020,STORE_1,25.0,93,0,22.5,3,0,0.003
2024-01-04,SKU_020,STORE_2,31.0,0,0,26.0,3,1,0.989
2024-01-04,SKU_020,STORE_3,36.0,47,1,34.6,3,0,-0.009
2024-01-04,SKU_020,STORE_4,29.0,129,0,,3,0,-0.005
2024-01-04,SKU_020,STORE_5,22.0,43,0,26.4,3,0,-0.0
2024-01-05,SKU_001,STORE_1,46.0,75,1,5.9,4,0,0.024
2024-01-05,SKU_001,STORE_2,34.0,164,0,15.3,4,0,-0.008
2024-01-05,SKU_001,STORE_3,33.0,95,0,-7.0,4,0,0.021
2024-01-05,SKU_001,STORE_4,27.0,59,0,-2.1,4,0,-0.02
2024-01-05,SKU_001,STORE_5,40.0,72,0,38.3,4,0,0.015
2024-01-05,SKU_002,STORE_1,47.0,141,1,,4,0,0.009
2024-01-05,SKU_002,STORE_2,21.0,34,0,,4,0,0.015
2024-01-05,SKU_002,STORE_3,36.0,119,0,20.1,4,0,0.009
2024-01-05,SKU_002,STORE_4,38.0,4,0,26.9,4,1,1.003
2024-01-05,SKU_002,STORE_5,20.0,74,0,22.1,4,0,0.018
2024-01-05,SKU_003,STORE_1,39.0,103,0,16.1,4,0,-0.008
2024-01-05,SKU_003,STORE_2,29.0,114,0,13.7,4,0,-0.013
2024-01-05,SKU_003,STORE_3,27.0,112,0,,4,0,-0.015
2024-01-05,SKU_003,STORE_4,38.0,20,0,7.4,4,0,-0.004
2024-01-05,SKU_003,STORE_5,35.0,9,0,15.8,4,1,0.998
2024-01-05,SKU_004,STORE_1,53.0,0,1,15.2,4,1,0.992
2024-01-05,SKU_004,STORE_2,28.0,44,0,35.5,4,0,-0.025
2024-01-05,SKU_004,STORE_3,32.0,0,0,23.2,4,1,0.991
2024-01-05,SKU_004,STORE_4,26.0,42,0,-3.3,4,0,-0.01
2024-01-05,SKU_004,STORE_5,,89,0,14.7,4,0,0.011
2024-01-05,SKU_005,STORE_1,44.0,40,0,-5.7,4,0,0.001
2024-01-05,SKU_005,STORE_2,39.0,80,1,10.7,4,0,-0.002
2024-01-05,SKU_005,STORE_3,25.0,159,0,13.9,4,0,0.008
2024-01-05,SKU_005,STORE_4,42.0,126,1,21.4,4,0,-0.003
2024-01-05,SKU_005,STORE_5,26.0,87,0,9.2,4,0,0.002
2024-01-05,SKU_006,STORE_1,29.0,32,0,6.7,4,0,0.008
2024-01-05,SKU_006,STORE_2,44.0,80,1,-9.3,4,0,0.028
2024-01-05,SKU_006,STORE_3,43.0,7,1,14.7,4,1,0.991
2024-01-05,SKU_006,STORE_4,32.0,96,0,24.3,4,0,0.006
2024-01-05,SKU_006,STORE_5,37.0,10,0,11.7,4,1,0.983
2024-01-05,SKU_007,STORE_1,28.0,0,0,16.4,4,1,0.988
2024-01-05,SKU_007,STORE_2,30.0,0,1,11.6,4,0,0.004
2024-01-05,SKU_007,STORE_3,38.0,0,1,-0.3,4,1,0.987
2024-01-05,SKU_007,STORE_4,29.0,0,0,3.7,4,0,-0.01
2024-01-05,SKU_007,STORE_5,26.0,0,0,3.2,4,0,0.001
2024-01-05,SKU_008,STORE_1,32.0,20,0,,4,0,-0.005
2024-01-05,SKU_008,STORE_2,30.0,124,0,21.3,4,0,0.017
2024-01-05,SKU_008,STORE_3,35.0,29,0,2.7,4,0,-0.008
2024-01-05,SKU_008,STORE_4,26.0,165,0,11.0,4,0,0.011
2024-01-05,SKU_008,STORE_5,33.0,92,1,13.2,4,0,-0.003
2024-01-05,SKU_009,STORE_1,25.0,43,0,10.4,4,0,0.011
2024-01-05,SKU_009,STORE_2,30.0,36,0,,4,0,0.011
2024-01-05,SKU_009,STORE_3,55.0,18,1,26.1,4,0,0.003
2024-01-05,SKU_009,STORE_4,31.0,9,0,26.1,4,1,1.017
2024-01-05,SKU_009,STORE_5,31.0,0,0,21.5,4,1,0.987
2024-01-05,SKU_010,STORE_1,20.0,74,0,16.8,4,0,-0.006
2024-01-05,SKU_010,STORE_2,41.0,26,0,10.7,4,0,0.006
2024-01-05,SKU_010,STORE_3,42.0,66,0,20.9,4,0,-0.004
2024-01-05,SKU_010,STORE_4,32.0,4,0,9.9,4,1,0.984
2024-01-05,SKU_010,STORE_5,36.0,79,0,9.3,4,0,0.005
2024-01-05,SKU_011,STORE_1,30.0,90,0,12.6,4,0,-0.018
2024-01-05,SKU_011,STORE_2,30.0,159,0,-0.5,4,0,-0.009
2024-01-05,SKU_011,STORE_3,24.0,88,0,19.7,4,0,0.01
2024-01-05,SKU_011,STORE_4,36.0,138,0,22.1,4,0,0.001
2024-01-05,SKU_011,STORE_5,28.0,108,0,50.0,4,0,0.003
2024-01-05,SKU_012,STORE_1,31.0,5,1,0.4,4,1,0.995
2024-01-05,SKU_012,STORE_2,,0,0,19.1,4,1,0.989
2024-01-05,SKU_012,STORE_3,43.0,35,0,-0.8,4,0,-0.02
2024-01-05,SKU_012,STORE_4,28.0,140,0,17.1,4,0,-0.005
2024-01-05,SKU_012,STORE_5,35.0,31,0,13.1,4,0,-0.01
2024-01-05,SKU_013,STORE_1,40.0,20,0,11.8,4,0,-0.005
2024-01-05,SKU_013,STORE_2,34.0,53,0,26.0,4,0,0.008
2024-01-05,SKU_013,STORE_3,33.0,53,0,13.9,4,0,0.005
2024-01-05,SKU_013,STORE_4,27.0,15,0,25.3,4,0,0.017
2024-01-05,SKU_013,STORE_5,30.0,59,0,24.5,4,0,0.009
2024-01-05,SKU_014,STORE_1,33.0,114,1,-7.1,4,0,0.016
2024-01-05,SKU_014,STORE_2,37.0,7,1,21.8,4,1,0.979
2024-01-05,SKU_014,STORE_3,26.0,32,0,,4,0,0.005
2024-01-05,SKU_014,STORE_4,24.0,26,0,17.5,4,0,-0.0
2024-01-05,SKU_014,STORE_5,34.0,2,0,30.7,4,1,0.992
2024-01-05,SKU_015,STORE_1,29.0,41,0,25.5,4,0,0.005
2024-01-05,SKU_015,STORE_2,42.0,0,0,5.0,4,1,1.003
2024-01-05,SKU_015,STORE_3,36.0,64,0,23.2,4,0,-0.001
2024-01-05,SKU_015,STORE_4,26.0,0,1,14.3,4,1,0.982
2024-01-05,SKU_015,STORE_5,24.0,10,0,22.4,4,1,0.991
2024-01-05,SKU_016,STORE_1,23.0,79,0,26.4,4,0,0.001
2024-01-05,SKU_016,STORE_2,33.0,118,0,17.6,4,0,0.029
2024-01-05,SKU_016,STORE_3,25.0,171,0,11.8,4,0,-0.005
2024-01-05,SKU_016,STORE_4,27.0,139,0,-2.8,4,0,0.001
2024-01-05,SKU_016,STORE_5,21.0,93,0,,4,0,-0.004
2024-01-05,SKU_017,STORE_1,34.0,104,0,21.9,4,0,-0.004
2024-01-05,SKU_017,STORE_2,17.0,77,0,11.1,4,0,-0.001
2024-01-05,SKU_017,STORE_3,28.0,109,0,21.8,4,0,0.02
2024-01-05,SKU_017,STORE_4,31.0,7,0,13.6,4,1,0.992
2024-01-05,SKU_017,STORE_5,36.0,0,0,16.6,4,1,0.982
2024-01-05,SKU_018,STORE_1,33.0,15,0,14.6,4,0,-0.002
2024-01-05,SKU_018,STORE_2,54.0,34,0,14.7,4,0,-0.009
2024-01-05,SKU_018,STORE_3,29.0,159,0,12.3,4,0,0.012
2024-01-05,SKU_018,STORE_4,29.0,0,0,7.0,4,1,0.976
2024-01-05,SKU_018,STORE_5,32.0,7,0,15.4,4,1,0.994
2024-01-05,SKU_019,STORE_1,31.0,22,0,17.0,4,0,-0.01
2024-01-05,SKU_019,STORE_2,31.0,84,0,6.9,4,0,0.014
2024-01-05,SKU_019,STORE_3,27.0,75,0,3.8,4,0,0.011
2024-01-05,SKU_019,STORE_4,30.0,147,1,5.8,4,0,-0.008
2024-01-05,SKU_019,STORE_5,29.0,73,0,12.7,4,0,0.007
2024-01-05,SKU_020,STORE_1,32.0,147,0,,4,0,0.019
2024-01-05,SKU_020,STORE_2,24.0,151,0,14.8,4,0,-0.002
2024-01-05,SKU_020,STORE_3,40.0,126,0,13.3,4,0,0.004
2024-01-05,SKU_020,STORE_4,27.0,31,0,30.7,4,0,0.017
2024-01-05,SKU_020,STORE_5,32.0,97,0,27.9,4,0,-0.009
2024-01-06,SKU_001,STORE_1,28.0,85,0,32.1,5,0,0.007
2024-01-06,SKU_001,STORE_2,33.0,150,0,12.0,5,0,-0.0
2024-01-06,SKU_001,STORE_3,34.0,76,0,1.0,5,0,-0.002
2024-01-06,SKU_001,STORE_4,23.0,130,0,17.1,5,0,-0.001
2024-01-06,SKU_001,STORE_5,35.0,40,0,23.5,5,0,-0.019
2024-01-06,SKU_002,STORE_1,28.0,159,0,,5,0,-0.005
2024-01-06,SKU_002,STORE_2,29.0,0,0,,5,1,0.964
2024-01-06,SKU_002,STORE_3,30.0,57,0,16.8,5,0,0.015
2024-01-06,SKU_002,STORE_4,39.0,72,0,24.8,5,0,0.008
2024-01-06,SKU_002,STORE_5,32.0,116,0,,5,0,-0.018
2024-01-06,SKU_003,STORE_1,35.0,36,0,16.0,5,0,-0.014
2024-01-06,SKU_003,STORE_2,37.0,78,0,-1.6,5,0,-0.017
2024-01-06,SKU_003,STORE_3,21.0,59,0,1.1,5,0,-0.008
2024-01-06,SKU_003,STORE_4,31.0,157,0,29.5,5,0,-0.003
2024-01-06,SKU_003,STORE_5,40.0,106,0,24.2,5,0,0.019
2024-01-06,SKU_004,STORE_1,22.0,109,0,19.8,5,0,-0.012
2024-01-06,SKU_004,STORE_2,35.0,142,1,24.8,5,0,-0.008
2024-01-06,SKU_004,STORE_3,37.0,120,1,,5,0,-0.018
2024-01-06,SKU_004,STORE_4,26.0,40,0,5.3,5,0,-0.018
2024-01-06,SKU_004,STORE_5,27.0,64,0,17.1,5,0,-0.005
2024-01-06,SKU_005,STORE_1,39.0,155,0,30.0,5,0,0.003
2024-01-06,SKU_005,STORE_2,25.0,123,0,10.0,5,0,-0.008
2024-01-06,SKU_005,STORE_3,33.0,114,0,4.9,5,0,-0.009
2024-01-06,SKU_005,STORE_4,34.0,34,0,15.9,5,0,0.015
2024-01-06,SKU_005,STORE_5,34.0,14,0,20.4,5,1,1.006
2024-01-06,SKU_006,STORE_1,36.0,37,0,28.3,5,0,0.008
2024-01-06,SKU_006,STORE_2,33.0,143,0,27.4,5,0,0.018
2024-01-06,SKU_006,STORE_3,32.0,133,0,16.3,5,0,-0.007
2024-01-06,SKU_006,STORE_4,16.0,69,0,12.2,5,0,-0.001
2024-01-06,SKU_006,STORE_5,38.0,64,0,24.4,5,0,-0.011
2024-01-06,SKU_007,STORE_1,42.0,0,1,22.0,5,0,-0.016
2024-01-06,SKU_007,STORE_2,29.0,0,0,29.9,5,0,-0.013
2024-01-06,SKU_007,STORE_3,24.0,0,0,,5,0,-0.023
2024-01-06,SKU_007,STORE_4,32.0,0,0,1.1,5,0,-0.012
2024-01-06,SKU_007,STORE_5,33.0,0,0,7.0,5,0,-0.005
2024-01-06,SKU_008,STORE_1,25.0,58,0,30.1,5,0,0.008
2024-01-06,SKU_008,STORE_2,34.0,1,0,16.4,5,1,0.989
2024-01-06,SKU_008,STORE_3,23.0,90,0,26.6,5,0,0.019
2024-01-06,SKU_008,STORE_4,27.0,132,0,24.4,5,0,0.0
2024-01-06,SKU_008,STORE_5,24.0,123,0,23.6,5,0,0.018
2024-01-06,SKU_009,STORE_1,33.0,108,0,36.9,5,0,-0.005
2024-01-06,SKU_009,STORE_2,,115,0,20.3,5,0,0.019
2024-01-06,SKU_009,STORE_3,22.0,60,0,,5,0,0.014
2024-01-06,SKU_009,STORE_4,,51,0,23.2,5,0,-0.018
2024-01-06,SKU_009,STORE_5,51.0,125,1,2.6,5,0,0.004
2024-01-06,SKU_010,STORE_1,35.0,59,0,26.6,5,0,-0.001
2024-01-06,SKU_010,STORE_2,24.0,144,0,39.5,5,0,-0.0
2024-01-06,SKU_010,STORE_3,30.0,24,0,3.2,5,0,0.003
2024-01-06,SKU_010,STORE_4,36.0,82,1,4.7,5,0,0.008
2024-01-06,SKU_010,STORE_5,26.0,18,0,26.1,5,0,-0.009
2024-01-06,SKU_011,STORE_1,46.0,0,1,28.5,5,1,0.996
2024-01-06,SKU_011,STORE_2,33.0,14,0,23.0,5,1,0.995
2024-01-06,SKU_011,STORE_3,27.0,147,0,21.3,5,0,0.01
2024-01-06,SKU_011,STORE_4,27.0,164,0,23.9,5,0,0.011
2024-01-06,SKU_011,STORE_5,29.0,55,0,26.1,5,0,-0.007
2024-01-06,SKU_012,STORE_1,32.0,162,0,25.8,5,0,-0.003
2024-01-06,SKU_012,STORE_2,29.0,121,0,13.2,5,0,-0.004
2024-01-06,SKU_012,STORE_3,27.0,28,0,2.3,5,0,0.006
2024-01-06,SKU_012,STORE_4,44.0,133,1,10.8,5,0,-0.001
2024-01-06,SKU_012,STORE_5,33.0,31,0,17.5,5,0,-0.013
2024-01-06,SKU_013,STORE_1,22.0,116,0,4.9,5,0,0.003
2024-01-06,SKU_013,STORE_2,39.0,104,0,29.9,5,0,-0.005
2024-01-06,SKU_013,STORE_3,24.0,15,1,12.9,5,0,-0.002
2024-01-06,SKU_013,STORE_4,52.0,51,1,7.5,5,0,-0.014
2024-01-06,SKU_013,STORE_5,37.0,75,0,-2.0,5,0,0.006
2024-01-06,SKU_014,STORE_1,18.0,165,0,10.4,5,0,-0.018
2024-01-06,SKU_014,STORE_2,29.0,12,0,11.2,5,1,0.983
2024-01-06,SKU_014,STORE_3,26.0,3,0,18.3,5,1,0.985
2024-01-06,SKU_014,STORE_4,21.0,63,0,18.5,5,0,-0.007
2024-01-06,SKU_014,STORE_5,31.0,0,0,5.0,5,1,0.985
2024-01-06,SKU_015,STORE_1,26.0,160,0,21.3,5,0,0.005
2024-01-06,SKU_015,STORE_2,29.0,61,0,,5,0,-0.023
2024-01-06,SKU_015,STORE_3,46.0,114,1,12.0,5,0,-0.007
2024-01-06,SKU_015,STORE_4,39.0,70,0,,5,0,-0.002
2024-01-06,SKU_015,STORE_5,40.0,145,0,18.9,5,0,-0.001
2024-01-06,SKU_016,STORE_1,21.0,148,0,14.2,5,0,0.004
2024-01-06,SKU_016,STORE_2,25.0,132,0,30.6,5,0,-0.001
2024-01-06,SKU_016,STORE_3,20.0,51,0,35.4,5,0,0.001
2024-01-06,SKU_016,STORE_4,37.0,114,0,8.2,5,0,-0.016
2024-01-06,SKU_016,STORE_5,46.0,54,1,8.2,5,0,0.004
2024-01-06,SKU_017,STORE_1,17.0,111,0,-5.9,5,0,0.013
2024-01-06,SKU_017,STORE_2,34.0,141,0,9.2,5,0,-0.005
2024-01-06,SKU_017,STORE_3,30.0,2,0,14.6,5,1,0.994
2024-01-06,SKU_017,STORE_4,27.0,86,0,2.9,5,0,-0.001
2024-01-06,SKU_017,STORE_5,31.0,116,0,16.4,5,0,-0.015
2024-01-06,SKU_018,STORE_1,41.0,89,1,-6.3,5,0,-0.011
2024-01-06,SKU_018,STORE_2,20.0,135,0,14.5,5,0,-0.013
2024-01-06,SKU_018,STORE_3,26.0,35,0,10.8,5,0,0.003
2024-01-06,SKU_018,STORE_4,34.0,70,0,9.6,5,0,-0.009
2024-01-06,SKU_018,STORE_5,40.0,144,0,18.6,5,0,-0.002
2024-01-06,SKU_019,STORE_1,28.0,40,0,6.7,5,0,0.01
2024-01-06,SKU_019,STORE_2,27.0,148,0,13.6,5,0,-0.012
2024-01-06,SKU_019,STORE_3,25.0,109,0,4.0,5,0,0.002
2024-01-06,SKU_019,STORE_4,25.0,52,0,20.5,5,0,-0.008
2024-01-06,SKU_019,STORE_5,24.0,94,0,19.7,5,0,-0.003
2024-01-06,SKU_020,STORE_1,40.0,27,1,34.5,5,0,-0.015
2024-01-06,SKU_020,STORE_2,21.0,74,0,21.4,5,0,-0.005
2024-01-06,SKU_020,STORE_3,23.0,63,0,13.1,5,0,0.011
2024-01-06,SKU_020,STORE_4,38.0,48,0,35.8,5,0,0.016
2024-01-06,SKU_020,STORE_5,38.0,25,0,11.3,5,0,-0.002
2024-01-07,SKU_001,STORE_1,22.0,86,0,24.3,6,0,-0.015
2024-01-07,SKU_001,STORE_2,39.0,157,0,12.6,6,0,0.002
2024-01-07,SKU_001,STORE_3,26.0,103,0,14.4,6,0,0.003
2024-01-07,SKU_001,STORE_4,32.0,109,0,2.0,6,0,-0.012
2024-01-07,SKU_001,STORE_5,30.0,138,0,12.2,6,0,0.005
2024-01-07,SKU_002,STORE_1,28.0,31,0,22.2,6,0,-0.008
2024-01-07,SKU_002,STORE_2,23.0,33,0,19.7,6,0,0.004
2024-01-07,SKU_002,STORE_3,23.0,100,1,20.1,6,0,-0.003
2024-01-07,SKU_002,STORE_4,32.0,112,1,19.2,6,0,0.012
2024-01-07,SKU_002,STORE_5,42.0,8,0,35.8,6,1,0.987
2024-01-07,SKU_003,STORE_1,29.0,160,1,10.9,6,0,-0.006
2024-01-07,SKU_003,STORE_2,38.0,156,0,33.9,6,0,0.0
2024-01-07,SKU_003,STORE_3,,135,1,3.2,6,0,0.006
2024-01-07,SKU_003,STORE_4,28.0,18,0,17.0,6,0,0.003
2024-01-07,SKU_003,STORE_5,16.0,29,0,6.3,6,0,0.001
2024-01-07,SKU_004,STORE_1,23.0,142,0,8.4,6,0,0.002
2024-01-07,SKU_004,STORE_2,27.0,73,0,7.8,6,0,-0.014
2024-01-07,SKU_004,STORE_3,29.0,166,0,7.4,6,0,-0.009
2024-01-07,SKU_004,STORE_4,39.0,38,1,8.6,6,0,-0.013
2024-01-07,SKU_004,STORE_5,,35,0,-3.6,6,0,-0.022
2024-01-07,SKU_005,STORE_1,37.0,118,0,3.0,6,0,0.01
2024-01-07,SKU_005,STORE_2,44.0,100,0,12.1,6,0,0.019
2024-01-07,SKU_005,STORE_3,31.0,48,0,29.6,6,0,0.003
2024-01-07,SKU_005,STORE_4,38.0,103,0,9.4,6,0,-0.002
2024-01-07,SKU_005,STORE_5,32.0,109,0,17.5,6,0,0.016
2024-01-07,SKU_006,STORE_1,29.0,113,0,11.3,6,0,-0.021
2024-01-07,SKU_006,STORE_2,28.0,32,0,20.4,6,0,-0.002
2024-01-07,SKU_006,STORE_3,,102,0,23.3,6,0,0.013
2024-01-07,SKU_006,STORE_4,,60,0,29.9,6,0,-0.006
2024-01-07,SKU_006,STORE_5,30.0,19,0,12.6,6,0,-0.004
2024-01-07,SKU_007,STORE_1,33.0,0,0,16.9,6,0,0.003
2024-01-07,SKU_007,STORE_2,32.0,0,0,4.4,6,0,-0.011
2024-01-07,SKU_007,STORE_3,23.0,0,0,14.6,6,0,0.013
2024-01-07,SKU_007,STORE_4,46.0,0,1,14.4,6,1,0.987
2024-01-07,SKU_007,STORE_5,24.0,0,0,8.1,6,0,-0.011
2024-01-07,SKU_008,STORE_1,43.0,0,1,25.5,6,1,1.002
2024-01-07,SKU_008,STORE_2,,57,1,1.0,6,0,-0.028
2024-01-07,SKU_008,STORE_3,24.0,85,0,15.6,6,0,0.006
2024-01-07,SKU_008,STORE_4,52.0,38,1,-4.9,6,0,-0.012
2024-01-07,SKU_008,STORE_5,37.0,125,1,,6,0,-0.003
2024-01-07,SKU_009,STORE_1,32.0,16,0,2.6,6,0,-0.012
2024-01-07,SKU_009,STORE_2,35.0,0,1,16.1,6,1,0.975
2024-01-07,SKU_009,STORE_3,27.0,92,0,18.1,6,0,0.004
2024-01-07,SKU_009,STORE_4,39.0,127,0,27.1,6,0,0.003
2024-01-07,SKU_009,STORE_5,19.0,82,0,17.8,6,0,-0.005
2024-01-07,SKU_010,STORE_1,43.0,44,1,18.6,6,0,-0.006
2024-01-07,SKU_010,STORE_2,36.0,15,0,23.9,6,0,0.003
2024-01-07,SKU_010,STORE_3,30.0,6,0,33.3,6,1,0.97
2024-01-07,SKU_010,STORE_4,30.0,74,0,13.8,6,0,-0.011
2024-01-07,SKU_010,STORE_5,21.0,104,0,15.4,6,0,0.01
2024-01-07,SKU_011,STORE_1,29.0,39,0,10.5,6,0,0.005
2024-01-07,SKU_011,STORE_2,31.0,16,0,23.9,6,0,-0.021
2024-01-07,SKU_011,STORE_3,28.0,109,0,22.3,6,0,-0.001
2024-01-07,SKU_011,STORE_4,19.0,107,0,4.6,6,0,0.005
2024-01-07,SKU_011,STORE_5,35.0,80,1,-0.9,6,0,0.007
2024-01-07,SKU_012,STORE_1,32.0,52,0,31.9,6,0,0.007
2024-01-07,SKU_012,STORE_2,28.0,20,0,14.4,6,0,-0.003
2024-01-07,SKU_012,STORE_3,32.0,11,0,32.9,6,1,0.987
2024-01-07,SKU_012,STORE_4,27.0,68,0,27.2,6,0,0.003
2024-01-07,SKU_012,STORE_5,,83,0,16.7,6,0,-0.01
2024-01-07,SKU_013,STORE_1,25.0,143,0,18.7,6,0,0.006
2024-01-07,SKU_013,STORE_2,31.0,128,0,16.5,6,0,-0.008
2024-01-07,SKU_013,STORE_3,22.0,166,0,21.7,6,0,-0.004
2024-01-07,SKU_013,STORE_4,28.0,78,0,34.4,6,0,0.014
2024-01-07,SKU_013,STORE_5,,23,0,11.2,6,0,0.011
2024-01-07,SKU_014,STORE_1,46.0,2,0,17.8,6,1,0.978
2024-01-07,SKU_014,STORE_2,45.0,46,1,-6.5,6,0,-0.011
2024-01-07,SKU_014,STORE_3,37.0,36,1,23.8,6,0,-0.006
2024-01-07,SKU_014,STORE_4,31.0,69,0,,6,0,-0.005
2024-01-07,SKU_014,STORE_5,34.0,146,0,15.9,6,0,0.002
2024-01-07,SKU_015,STORE_1,36.0,150,0,17.2,6,0,0.014
2024-01-07,SKU_015,STORE_2,33.0,72,0,4.7,6,0,0.014
2024-01-07,SKU_015,STORE_3,27.0,34,0,29.4,6,0,0.006
2024-01-07,SKU_015,STORE_4,29.0,10,0,14.6,6,1,0.98
2024-01-07,SKU_015,STORE_5,17.0,100,0,7.5,6,0,0.012
2024-01-07,SKU_016,STORE_1,33.0,99,0,14.6,6,0,0.016
2024-01-07,SKU_016,STORE_2,26.0,146,0,30.9,6,0,-0.009
2024-01-07,SKU_016,STORE_3,32.0,104,0,20.7,6,0,-0.0
2024-01-07,SKU_016,STORE_4,25.0,69,0,18.2,6,0,0.004
2024-01-07,SKU_016,STORE_5,33.0,159,0,16.8,6,0,0.002
2024-01-07,SKU_017,STORE_1,35.0,81,1,19.3,6,0,-0.01
2024-01-07,SKU_017,STORE_2,19.0,158,0,15.8,6,0,-0.0
2024-01-07,SKU_017,STORE_3,57.0,26,0,13.6,6,0,-0.009
2024-01-07,SKU_017,STORE_4,31.0,0,0,25.6,6,1,0.987
2024-01-07,SKU_017,STORE_5,29.0,151,0,39.4,6,0,-0.001
2024-01-07,SKU_018,STORE_1,33.0,118,1,9.6,6,0,0.004
2024-01-07,SKU_018,STORE_2,28.0,0,0,15.8,6,1,1.006
2024-01-07,SKU_018,STORE_3,,127,0,8.2,6,0,-0.014
2024-01-07,SKU_018,STORE_4,36.0,0,0,,6,1,0.993
2024-01-07,SKU_018,STORE_5,30.0,121,0,25.2,6,0,-0.003
2024-01-07,SKU_019,STORE_1,43.0,0,0,25.3,6,1,0.982
2024-01-07,SKU_019,STORE_2,30.0,75,0,8.5,6,0,-0.006
2024-01-07,SKU_019,STORE_3,32.0,136,0,19.0,6,0,-0.009
2024-01-07,SKU_019,STORE_4,33.0,1,1,10.1,6,1,0.975
2024-01-07,SKU_019,STORE_5,33.0,147,0,12.8,6,0,0.005
2024-01-07,SKU_020,STORE_1,20.0,112,0,12.4,6,0,0.006
2024-01-07,SKU_020,STORE_2,30.0,145,0,14.4,6,0,-0.014
2024-01-07,SKU_020,STORE_3,27.0,114,0,22.3,6,0,-0.019
2024-01-07,SKU_020,STORE_4,30.0,0,1,2.8,6,1,0.996
2024-01-07,SKU_020,STORE_5,42.0,61,0,12.9,6,0,0.007
2024-01-08,SKU_001,STORE_1,27.0,7,0,25.6,0,1,0.981
2024-01-08,SKU_001,STORE_2,34.0,95,0,42.5,0,0,-0.026
2024-01-08,SKU_001,STORE_3,32.0,108,0,22.1,0,0,0.001
2024-01-08,SKU_001,STORE_4,47.0,0,1,,0,1,0.992
2024-01-08,SKU_001,STORE_5,30.0,45,0,12.4,0,0,-0.018
2024-01-08,SKU_002,STORE_1,28.0,59,0,10.0,0,0,0.008
2024-01-08,SKU_002,STORE_2,26.0,18,0,30.3,0,0,-0.002
2024-01-08,SKU_002,STORE_3,46.0,18,1,21.6,0,0,-0.025
2024-01-08,SKU_002,STORE_4,39.0,31,0,6.0,0,0,-0.012
2024-01-08,SKU_002,STORE_5,,72,0,1.9,0,0,-0.0
